state,demand_no,demand_name,source_pdf,source_section,source_page,level,section,sector,sub_sector,major_head_code,major_head_name,sub_major_head_code,minor_head_code,minor_head_name,sub_head_code,sub_head_name,detailed_head_code,detailed_head_name,object_head_code,object_head_name,full_code,voted_actuals_2024_25,charged_actuals_2024_25,total_actuals_2024_25,voted_be_2025_26,charged_be_2025_26,total_be_2025_26,voted_re_2025_26,charged_re_2025_26,total_re_2025_26,voted_be_2026_27,charged_be_2026_27,total_be_2026_27,financial_year
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,21,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,113,Agricultural Engineering,15,CS (AGR)-11 Submission On Agricultural Mechanization (K3P),00,,36,Grant-in-Aid General (Non-Salary),2401.00.113.15.00.36,0,0,0,360000.0,0.0,360000.0,296900.0,0.0,296900.0,306000.0,0.0,306000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,22,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,113,Agricultural Engineering,16,Centrally Sponsored Scheme for Crop Residue Management.,99,No Detail Head,13,Office Expenses,2401.00.113.16.99.13,27082,0,27082,50000.0,0.0,50000.0,49500.0,0.0,49500.0,59400.0,0.0,59400.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,22,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,113,Agricultural Engineering,16,Centrally Sponsored Scheme for Crop Residue Management.,99,No Detail Head,26,Advertising And Publicity,2401.00.113.16.99.26,99682,0,99682,200000.0,0.0,200000.0,193600.0,0.0,193600.0,234000.0,0.0,234000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,22,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,113,Agricultural Engineering,16,Centrally Sponsored Scheme for Crop Residue Management.,99,No Detail Head,33,Subsidies,2401.00.113.16.99.33,1768431,0,1768431,3150000.0,0.0,3150000.0,4065900.0,0.0,4065900.0,3786600.0,0.0,3786600.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,23,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,114,Development of oil seeds,01,National Mission on Edible Oil (Oil Seeds),99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.114.01.99.36,2515,0,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,24,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,115,Scheme of Small/Marginal Farmers and Agricultural Labour,02,Compensation for Stubble Management,99,No detailed head,50,Other Charges,2401.00.115.02.99.50,0,0,0,84.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,84.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,24,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,188,Assistance to Autonomous Bodies,01,National Bamboo Mission,99,No Detailed Head,36,Grant-in-Aid General (Non-Salary),2401.00.188.01.99.36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0,17000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,25,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,01,Assistance to Punjab Agri Export Corporation (PAGREXCO),03,.Grants-in-aid to pay margin money for sanction of loans under SIDBI Cluster Development Scheme Fund (SCDF),35,Grant-in-Aid for creation of capital assets,2401.00.190.01.03.35,18750,0,18750,69766.0,0.0,69766.0,30000.0,0.0,30000.0,106300.0,0.0,106300.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,26,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,01,Assistance to Punjab Agri Export Corporation (PAGREXCO),04,"Integrated Processing Facility for Organic Products under scheme for Special Assistance to State for Capital Investment at Village Sanghol, District Fatehgarh Sahib, Punjab",35,Grant-in-Aid for creation of capital assets,2401.00.190.01.04.35,43787,0,43787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,27,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,01,Assistance to Punjab Agri Export Corporation (PAGREXCO),07,"Integrated Processing Facility for Organic Products under Scheme for Special Assistance to State for Capital Investment at Village Sanghol, District Fatehgarh Sahib, Punjab",35,Grant-in-Aid for creation of capital assets,2401.00.190.01.07.35,0,0,0,0.0,0.0,0.0,190000.0,0.0,190000.0,310000.0,0.0,310000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,28,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,03,Assistance to Punjab Mandi Board,02,Modernization of Phirni on various Link Roads in Punjab under Special Assistance to States for Capital Investment 2024-25,35,Grant-in-Aid for creation of capital assets,2401.00.190.03.02.35,2304132,0,2304132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,28,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,03,Assistance to Punjab Mandi Board,03,Modernization of Rural Roads in Punjab under Special Assistance to States for Capital Investment 2024-25,35,Grant-in-Aid for creation of capital assets,2401.00.190.03.03.35,895441,0,895441,0.0,0.0,0.0,16392700.0,0.0,16392700.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,29,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,03,Assistance to Punjab Mandi Board,04,Repair / Upgradation of 127 Rural roads of 21 districts of the State under NABARD RIDF-XXX,35,Grant-in-Aid for creation of capital assets,2401.00.190.03.04.35,43787,0,43787,640000.0,0.0,640000.0,1100000.0,0.0,1100000.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,29,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,03,Assistance to Punjab Mandi Board,05,Providing Infrastructure in various Mandis of State,35,Grant-in-Aid for creation of capital assets,2401.00.190.03.05.35,0,0,0,0.0,0.0,0.0,1970100.0,0.0,1970100.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,30,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,03,Assistance to Punjab Mandi Board,06,On Grid Type Roof Top Solar Power Plant at various Places in Punjab,35,Grant-in-Aid for creation of capital assets,2401.00.190.03.06.35,0,0,0,0.0,0.0,0.0,244200.0,0.0,244200.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,30,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,04,ASSISTANCE TO PUNJAB AGRO FOOD GRAINS CORPORATION.,99,No Detail Head,31,Grant-in-Aid General (Salary),2401.00.190.04.99.31,43787,0,43787,20000.0,0.0,20000.0,37500.0,0.0,37500.0,34300.0,0.0,34300.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,31,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,05,Punjab State farmers and farm workers commission,01,Establishment of data centre,36,Grant-in-Aid General (Non-Salary),2401.00.190.05.01.36,0,0,0,20000.0,0.0,20000.0,20000.0,0.0,20000.0,20000.0,0.0,20000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,31,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,06,Grant-in-aid Punjab Rural Development Board,00,,36,Grant-in-Aid General (Non-Salary),2401.00.190.06.00.36,0,0,0,900000.0,0.0,900000.0,0.0,0.0,0.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,31,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,07,Development of Comprehensive Portal by NIC,99,No Detailed Head,36,Grant-in-Aid General (Non-Salary),2401.00.190.07.99.36,0,0,0,10000.0,0.0,10000.0,15000.0,0.0,15000.0,10000.0,0.0,10000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,32,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,190,Assistance to Public Sector and Other Undertaking,08,Grant-in-Aid Punjab State Council for Agriculture Education,99,No Detail Head,36,Grant-in-Aid General (Non-Salary),2401.00.190.08.99.36,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,32,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,199,Assistance to other Non Government Institution,01,Assistance to Private Sugar Mills for Payment to Cane Farmers,99,No detailed head,50,Other Charges,2401.00.199.01.99.50,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,33,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,199,Assistance to other Non Government Institution,02,Assistance to High Powered Committee on farmers issues constituted by Hon'ble Supreme Court of India,99,No Detail Head,31,Grant-in-Aid General (Salary),2401.00.199.02.99.31,20000,0,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,33,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,199,Assistance to other Non Government Institution,02,Assistance to High Powered Committee on farmers issues constituted by Hon'ble Supreme Court of India,99,No Detail Head,36,Grant-in-Aid General (Non-Salary),2401.00.199.02.99.36,5000,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,33,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),19,AGR-06 Rashtriya Krishi Vikas Yojana (RKVY) (including K3P),00,,36,Grant-in-Aid General (Non-Salary),2401.00.789.19.00.36,141933,0,141933,160000.0,0.0,160000.0,579200.0,0.0,579200.0,320000.0,0.0,320000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,34,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),32,Agriculture Extension (Krishonnati Yojana),00,,36,Grant-in-Aid General (Non-Salary),2401.00.789.32.00.36,78698,0,78698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,34,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),34,Food and Nutrition Security (Krishionnati Yojana),99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.789.34.99.36,773,0,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,34,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),35,CS (AGR)-11 Sub Mission on Agricultural Mechanization,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.789.35.99.36,0,0,0,140000.0,0.0,140000.0,139717.0,0.0,139717.0,144000.0,0.0,144000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,35,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),36,CS (AGR)-28 Parampragat Krishi Vikas Yojana,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.789.36.99.36,12678,0,12678,10200.0,0.0,10200.0,21666.0,0.0,21666.0,20298.0,0.0,20298.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,35,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),03,"Setting up of New Soil Testing Labs, Mobile Soil Testing Labs and Mini Lab for Macro and Micro Nutrients Analysis-",33,Subsidies,2401.00.789.40.03.33,400,0,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,35,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),04,Strengthening of Existing Soil Testing Labs,21,Supplies And Materials,2401.00.789.40.04.21,0,0,0,1120.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,36,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),08,Soil Health Card Scheme,13,Office Expenses,2401.00.789.40.08.13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,480.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,36,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),08,Soil Health Card Scheme,21,Supplies And Materials,2401.00.789.40.08.21,0,0,0,14400.0,0.0,14400.0,18583.0,0.0,18583.0,19200.0,0.0,19200.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,36,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),08,Soil Health Card Scheme,50,Other Charges,2401.00.789.40.08.50,1387,0,1387,240.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,36,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),09,Soil Testing Projects at Village Level- Setting up of Village level Soil Testing Labs-,33,Subsidies,2401.00.789.40.09.33,0,0,0,800.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,36,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),10,"Setting up of Bio Fertilizer, Organic Fertilizer Quality Control Unit.",21,Supplies And Materials,2401.00.789.40.10.21,0,0,0,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,37,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),40,National Mission for Sustainable Agriculture (Soil Health Management) (EY-ongoing),12,Setting/Upgrading of State Fertilizer Quality Control Laboratories,21,Supplies And Materials,2401.00.789.40.12.21,0,0,0,224.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,37,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),41,CS(AGR)-31 National Mission on Agriculture Extension and Technology,01,Seed Village Programme (Punjab Seed Corporation),36,Grant-in-Aid General (Non-Salary),2401.00.789.41.01.36,2098,0,2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,38,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),42,Debt Relief to Farmers.,99,No detailed head,33,Subsidies,2401.00.789.42.99.33,0,0,0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,38,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),43,Scheme for Power subsidy to Farmers,99,No detailed head,33,Subsidies,2401.00.789.43.99.33,17586100,0,17586100,19984700.0,0.0,19984700.0,18544720.0,0.0,18544720.0,15430000.0,0.0,15430000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,38,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),44,Compensation for stubble Management,99,No detailed head,50,Other Charges,2401.00.789.44.99.50,0,0,0,16.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,16.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,39,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),45,Intervention in Agriculture for Resource Conservation and Crop Diversification,99,No detailed head,26,Advertising And Publicity,2401.00.789.45.99.26,0,0,0,200.0,0.0,200.0,160.0,0.0,160.0,320.0,0.0,320.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,39,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),45,Intervention in Agriculture for Resource Conservation and Crop Diversification,99,No detailed head,33,Subsidies,2401.00.789.45.99.33,0,0,0,16200.0,0.0,16200.0,15840.0,0.0,15840.0,15680.0,0.0,15680.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,39,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),46,National Mission on Edible Oil (Oil Seeds),99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.789.46.99.36,808,0,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,40,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),47,Incentivizing Direct Seeding of Rice(DSR),99,No detailed head,33,Subsidies,2401.00.789.47.99.33,60800,0,60800,64000.0,0.0,64000.0,65600.0,0.0,65600.0,64000.0,0.0,64000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,40,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),48,Promotion of Pulses (Daals) in Punjab,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.789.48.99.36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,40,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),53,Centrally Sponsored Scheme for Crop Residue Management,99,No Detailed Head,26,Advertising And Publicity,2401.00.789.53.99.26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24400.0,0.0,24400.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,40,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),53,Centrally Sponsored Scheme for Crop Residue Management,99,No Detailed Head,33,Subsidies,2401.00.789.53.99.33,800434,0,800434,1600000.0,0.0,1600000.0,1761000.0,0.0,1761000.0,1895600.0,0.0,1895600.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,41,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,01,Agriculture Extension,31,Grant-in-Aid General (Salary),2401.00.789.54.01.31,0,0,0,116000.0,0.0,116000.0,53213.0,0.0,53213.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,41,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,01,Agriculture Extension,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.01.36,0,0,0,29000.0,0.0,29000.0,79817.0,0.0,79817.0,160000.0,0.0,160000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,41,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,02,Food and Nutrition Security,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.02.36,1311,0,1311,10000.0,0.0,10000.0,15980.0,0.0,15980.0,19164.0,0.0,19164.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,41,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,03,National Horticulture Mission,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.03.36,269,0,269,203000.0,0.0,203000.0,203000.0,0.0,203000.0,275200.0,0.0,275200.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,41,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,04,National Mission on Edible Oil-Oilseeds,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.04.36,0,0,0,5500.0,0.0,5500.0,28752.0,0.0,28752.0,31940.0,0.0,31940.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,42,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,05,Digital Agriculture,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.05.36,0,0,0,0.0,0.0,0.0,51405.0,0.0,51405.0,83968.0,0.0,83968.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,42,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,06,Sub-Mission on Seed and Planting Material-Seed Village Programme,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.06.36,0,0,0,21600.0,0.0,21600.0,44640.0,0.0,44640.0,28800.0,0.0,28800.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,42,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),54,Krishionnati Yojana Scheme,08,Mission for Aatmanirbharta in Pulses,36,Grant-in-Aid General (Non-Salary),2401.00.789.54.08.36,0,0,0,0.0,0.0,0.0,4792.0,0.0,4792.0,9587.0,0.0,9587.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,43,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),56,Centrally Sponsored Scheme for Crop Diversification/Adjustment Programme,99,No Detailed Head,16,Publications,2401.00.789.56.99.16,0,0,0,320.0,0.0,320.0,70.0,0.0,70.0,640.0,0.0,640.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,43,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),56,Centrally Sponsored Scheme for Crop Diversification/Adjustment Programme,99,No Detailed Head,17,Hospitality and Entertainment,2401.00.789.56.99.17,0,0,0,320.0,0.0,320.0,0.0,0.0,0.0,640.0,0.0,640.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,43,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),56,Centrally Sponsored Scheme for Crop Diversification/Adjustment Programme,99,No Detailed Head,18,"Conferences, Seminars, Workshops, Tours etc.",2401.00.789.56.99.18,0,0,0,320.0,0.0,320.0,0.0,0.0,0.0,640.0,0.0,640.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,43,OH_DETAIL,Revenue,(C) Economic Services,(a) Agriculture and Allied Activities,2401,Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),56,Centrally Sponsored Scheme for Crop Diversification/Adjustment Programme,99,No Detailed Head,33,Subsidies,2401.00.789.56.99.33,0,0,0,159040.0,0.0,159040.0,280597.0,0.0,280597.0,318080.0,0.0,318080.0,2026-27
