section,ministry,demand_no,major_head,major_head_name,sub_major,sub_major_head_name,minor_head,minor_head_name,sub_head,detailed_head,unique_state_code,sub_head_name,detailed_head_name,unique_state_code_name,object_head,object_head_name,actuals_2024_25,be_2025_26,re_2025_26,be_2026_27,full_code,financial_year,source_pdf,source_page,charged,major_head_name_hi,sub_major_head_name_hi,minor_head_name_hi,object_head_name_hi,recovery_flag,gap_flag,gap_reason
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,03,00,0000,विकास आयुक्त(मुख्यालय),,,58,Payment for Outsourcing Services,,0.10,0.10,2.00,2515.00.001.03.00.0000.58,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,01,Salaries,1061.16,1350.00,1080.00,1350.00,2515.00.001.04.00.0000.01,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,वेतन,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,03,Dearness Allowance,550.30,810.00,648.00,877.50,2515.00.001.04.00.0000.03,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,04,Travel Expenses,3.87,4.00,4.00,10.51,2515.00.001.04.00.0000.04,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,05,Transfer Travel Expenses,4.82,5.00,5.00,14.72,2515.00.001.04.00.0000.05,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,06,Other Allowances,1.22,1.50,1.20,1.51,2515.00.001.04.00.0000.06,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,08,Office Expenses,2.96,3.00,3.00,3.00,2515.00.001.04.00.0000.08,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,10,Water Tax / Water Charges,0.08,0.50,0.50,1.13,2515.00.001.04.00.0000.10,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,11,Stationery and Printing of Forms,1.98,2.00,2.00,2.00,2515.00.001.04.00.0000.11,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,12,Office Furniture and Equipment,2.00,2.00,2.00,2.00,2515.00.001.04.00.0000.12,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,13,Telephone Expenses,1.88,3.00,3.00,3.00,2515.00.001.04.00.0000.13,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,15,Maintenance of Vehicles and Purchase of Petrol etc.,7.88,10.00,10.00,10.00,2515.00.001.04.00.0000.15,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,17,"Rent, Rates and Taxes / Royalties",4.47,5.00,5.00,7.47,2515.00.001.04.00.0000.17,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,29,Maintenance,1.94,2.00,1.60,2.00,2515.00.001.04.00.0000.29,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,42,Other Expenditure,,,,2.00,2515.00.001.04.00.0000.42,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,अन्य व्यय,false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,44,Travel and Other Incidental Expenses for Training,0.14,0.20,0.20,,2515.00.001.04.00.0000.44,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,46,Purchase of Computer Hardware / Software,6.00,6.00,6.00,6.00,2515.00.001.04.00.0000.46,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,47,Computer Maintenance / Related Stationery,2.96,3.00,3.00,3.00,2515.00.001.04.00.0000.47,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,49,Medical Expenses,75.46,100.00,100.00,108.25,2515.00.001.04.00.0000.49,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,51,Uniform Expenses,0.27,0.50,0.50,0.50,2515.00.001.04.00.0000.51,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,55,House Rent Allowance,58.00,80.00,64.00,79.75,2515.00.001.04.00.0000.55,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,11,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,001,Direction and Administration,04,00,0000,विकास आयुक्त के क्षेत्रीय कार्यालय,,,58,Payment for Outsourcing Services,,,,7.00,2515.00.001.04.00.0000.58,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,निदेशन तथा प्रशासन,आउट सोर्सिग सेवाओं हेतु भुगतान,false,new,BE 2026-27 amount present with no prior-year amounts in source row
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,01,Salaries,2281.42,5000.00,4000.00,5000.00,2515.00.003.03.00.0000.01,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,वेतन,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,02,Wages,25.00,25.00,25.00,50.00,2515.00.003.03.00.0000.02,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,मजदूरी,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,03,Dearness Allowance,1179.99,3000.00,2400.00,3250.00,2515.00.003.03.00.0000.03,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,04,Travel Expenses,9.00,10.00,10.00,20.00,2515.00.003.03.00.0000.04,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,05,Transfer Travel Expenses,2.62,5.00,5.00,10.00,2515.00.003.03.00.0000.05,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,06,Other Allowances,1.01,20.00,16.00,20.00,2515.00.003.03.00.0000.06,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,08,Office Expenses,15.21,70.00,70.00,70.00,2515.00.003.03.00.0000.08,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,10,Water Tax / Water Charges,14.93,20.00,20.00,20.00,2515.00.003.03.00.0000.10,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,जलकर / जल प्रभार,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,11,Stationery and Printing of Forms,2.00,20.00,20.00,20.00,2515.00.003.03.00.0000.11,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,लेखन सामग्री और फार्मों की छपाई,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,12,Office Furniture and Equipment,5.00,20.00,20.00,20.00,2515.00.003.03.00.0000.12,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,कार्यालय फर्नीचर एवं उपकरण,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,13,Telephone Expenses,9.87,20.00,20.00,20.00,2515.00.003.03.00.0000.13,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,टेलीफोन पर व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,15,Maintenance of Vehicles and Purchase of Petrol etc.,12.00,15.00,15.00,15.00,2515.00.003.03.00.0000.15,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,गाड़ियों का अनुरक्षण और पेट्रोल आदि की खरीद,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,16,Payment for Professional and Special Services,19.75,10.00,10.00,15.00,2515.00.003.03.00.0000.16,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,17,"Rent, Rates and Taxes / Royalties",4.06,6.00,6.00,6.00,2515.00.003.03.00.0000.17,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,"किराया, उपशुल्क और कर-स्वामिस्व",false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,26,Machinery and Equipment / Tools and Plant,9.84,,,,2515.00.003.03.00.0000.26,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,मशीनें और सज्जा /उपकरण और संयंत्र,false,discontinued,No BE 2026-27 amount in source row
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,29,Maintenance,85.00,25.00,20.00,25.00,2515.00.003.03.00.0000.29,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,अनुरक्षण,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,42,Other Expenditure,0.34,1.00,0.75,1.00,2515.00.003.03.00.0000.42,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,अन्य व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,43,Material and Supplies,0.50,1.00,1.00,1.00,2515.00.003.03.00.0000.43,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,सामग्री एवं सम्पूर्ति,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,44,Travel and Other Incidental Expenses for Training,8.94,335.00,335.00,500.00,2515.00.003.03.00.0000.44,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,प्रशिक्षण हेतु यात्रा एवं अन्य प्रासंगिक व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,45,Leave Travel Expenses,,1.00,1.00,2.00,2515.00.003.03.00.0000.45,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,अवकाश यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,46,Purchase of Computer Hardware / Software,75.00,35.00,35.00,35.00,2515.00.003.03.00.0000.46,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,कम्प्यूटर हार्डवेयर/साफ्टवेयर का क्रय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,47,Computer Maintenance / Related Stationery,4.99,20.00,20.00,20.00,2515.00.003.03.00.0000.47,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,49,Medical Expenses,49.92,50.00,50.00,80.00,2515.00.003.03.00.0000.49,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,चिकित्सा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,51,Uniform Expenses,0.83,1.50,1.50,1.50,2515.00.003.03.00.0000.51,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,12,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,वर्दी व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,55,House Rent Allowance,74.69,130.00,104.00,130.00,2515.00.003.03.00.0000.55,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,मकान किराया भत्ता,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,003,प्रशिक्षण,03,00,0000,कर्मचारियों का प्रशिक्षण(क्षेत्रीय/जिला ग्राम विकास संस्थान),,,58,Payment for Outsourcing Services,179.99,200.00,200.00,300.00,2515.00.003.03.00.0000.58,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,प्रशिक्षण,आउट सोर्सिग सेवाओं हेतु भुगतान,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,01,Salaries,54291.20,65000.00,52000.00,68610.72,2515.00.102.03.00.0000.01,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,वेतन,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,03,Dearness Allowance,27923.90,39000.00,31200.00,44596.97,2515.00.102.03.00.0000.03,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,मंहगाई भत्ता,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,04,Travel Expenses,122.98,150.00,150.00,167.40,2515.00.102.03.00.0000.04,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,05,Transfer Travel Expenses,13.17,12.00,12.00,35.26,2515.00.102.03.00.0000.05,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,स्थानान्तरण यात्रा व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,06,Other Allowances,150.30,196.00,156.80,214.94,2515.00.102.03.00.0000.06,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,अन्य भत्ते,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,08,Office Expenses,41.90,40.00,40.00,40.00,2515.00.102.03.00.0000.08,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,कार्यालय व्यय,false,,
Revenue,Agriculture & Allied Dept (Rural Development),013,2515,Other Rural Development Programmes,00,,102,Soil Conservation,03,00,0000,मुख्य अधिष्ठान,,,10,Water Tax / Water Charges,7.96,9.00,9.00,24.60,2515.00.102.03.00.0000.10,2026-27,Uttar Pradesh/Grants/013 Agriculture & Allied Dept (Rural Development).pdf,13,false,अन्य ग्राम विकास कार्यक्रम,,सामुदायिक विकास,जलकर / जल प्रभार,false,,
